,taxa_id,domain,kingdom,phylum,class,order,family,genus,species
4060,1075397,Archaea,N/A,Euryarchaeota,Halobacteria,Halobacteriales,Haloferacaceae,N/A,Halolamina
4061,889388,Bacteria,N/A,Bacillota,Bacilli,Bacillales,Planococcaceae,N/A,Chryseomicrobium
4062,873537,Eukaryota,N/A,Apicomplexa,Aconoidasida,Nephromycida,N/A,N/A,Nephromyces
4063,756610,Eukaryota,Fungi,Mucoromycota,Glomeromycetes,Diversisporales,Gigasporaceae,N/A,Dentiscutata
4064,745364,Bacteria,N/A,Actinomycetota,Actinomycetes,Micrococcales,Dermacoccaceae,N/A,Luteipulveratus
4065,700595,Bacteria,N/A,Thermodesulfobacteriota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,N/A,Desulfocurvus
4066,697025,Bacteria,N/A,Actinomycetota,Actinomycetes,Mycobacteriales,Hoyosellaceae,N/A,Hoyosella
4067,695999,Bacteria,N/A,Actinomycetota,Actinomycetes,Pseudonocardiales,Pseudonocardiaceae,N/A,Actinophytocola
4068,585890,Bacteria,N/A,Pseudomonadota,Betaproteobacteria,Neisseriales,Chitinibacteraceae,N/A,Chitiniphilus
4069,581577,Eukaryota,Metazoa,Arthropoda,Insecta,Lepidoptera,Tortricidae,N/A,Leguminivora
4070,545865,Bacteria,N/A,Deferribacterota,Deferribacteres,Deferribacterales,Calditerrivibrionaceae,N/A,Calditerrivibrio
4071,531859,Eukaryota,Fungi,Ascomycota,Dothideomycetes,N/A,Gloniaceae,N/A,Glonium
4072,519427,Bacteria,N/A,Bacillota,Erysipelotrichia,Erysipelotrichales,Coprobacillaceae,N/A,Sharpea
4073,476278,Bacteria,N/A,Pseudomonadota,Gammaproteobacteria,Thiohalospirales,Thiohalospiraceae,N/A,Thiohalospira
4074,476201,Eukaryota,N/A,Apicomplexa,Aconoidasida,Nephromycida,N/A,N/A,Cardiosporidium
4075,475965,Bacteria,N/A,Chloroflexota,Anaerolineae,Anaerolineales,Anaerolineaceae,N/A,Levilinea
4076,470095,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Acrospermales,Acrospermaceae,N/A,Pseudovirgaria
4077,444599,Bacteria,N/A,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Methylopilaceae,N/A,Hansschlegelia
4078,431357,Eukaryota,N/A,Bacillariophyta,Bacillariophyceae,Naviculales,Amphipleuraceae,N/A,Frustulia
4079,427925,Bacteria,N/A,Bacillota,Dethiobacteria,Dethiobacterales,Dethiobacteraceae,N/A,Dethiobacter
4080,420535,Eukaryota,N/A,N/A,Bigyra,Thraustochytrida,Thraustochytriaceae,N/A,Aurantiochytrium
4081,412764,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,N/A,Spathaspora
4082,374468,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,N/A,Nakaseomyces
4083,370604,Eukaryota,Metazoa,Arthropoda,Insecta,Coleoptera,Lampyridae,N/A,Lamprigera
4084,369248,Eukaryota,Metazoa,Arthropoda,Insecta,Hymenoptera,Formicidae,N/A,Vollenhovia
4085,362234,Eukaryota,N/A,Rhodophyta,Bangiophyceae,Porphyridiales,Porphyridiaceae,N/A,Erythrolobus
4086,338648,Bacteria,N/A,Bacillota,Dethiobacteria,Dethiobacterales,Dethiobacteraceae,N/A,Candidatus Contubernalis
4087,291988,Bacteria,N/A,Bacillota,Clostridia,Thermosediminibacterales,Thermosediminibacteraceae,N/A,Thermosediminibacter
4088,290731,Bacteria,N/A,Synergistota,Synergistia,Synergistales,Aminiphilaceae,N/A,Aminiphilus
4089,285810,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,N/A,Pyrenochaeta
4090,283646,Eukaryota,N/A,Ciliophora,Litostomatea,Cyclotrichida,Mesodiniidae,N/A,Mesodinium
4091,282687,Eukaryota,N/A,Ciliophora,Oligohymenophorea,Philasterida,Philasteridae,N/A,Philasterides
4092,265975,Bacteria,N/A,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,N/A,Oribacterium
4093,265431,Bacteria,N/A,Actinomycetota,Actinomycetes,Micromonosporales,Micromonosporaceae,N/A,Solwaraspora
4094,261684,Bacteria,N/A,Bacillota,Negativicutes,Selenomonadales,Sporomusaceae,N/A,Thermosinus
4095,241422,Eukaryota,N/A,N/A,Dinophyceae,Gymnodiniales,Kareniaceae,N/A,Takayama
4096,236752,Bacteria,N/A,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,N/A,Fastidiosipila
4097,231079,Eukaryota,Viridiplantae,Chlorophyta,Ulvophyceae,Ignatiales,Ignatiaceae,N/A,Pseudocharacium
4098,227085,Eukaryota,N/A,Cercozoa,Chlorarachniophyceae,N/A,N/A,N/A,Bigelowiella
4099,223385,Bacteria,N/A,Pseudomonadota,Gammaproteobacteria,Enterobacterales,N/A,N/A,Grimontella
4100,215249,Eukaryota,Fungi,Basidiomycota,Exobasidiomycetes,Exobasidiales,Cryptobasidiaceae,N/A,Acaromyces
4101,214966,Eukaryota,Metazoa,Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,N/A,Desmophyllum
4102,203804,Bacteria,N/A,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,N/A,Candidatus Blochmanniella
4103,203522,Bacteria,N/A,Actinomycetota,Actinomycetes,Micromonosporales,Micromonosporaceae,N/A,Longispora
4104,201096,Bacteria,N/A,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,N/A,Alicycliphilus
4105,200903,Bacteria,N/A,Bacillota,Bacilli,Bacillales,Bacillaceae,N/A,Paraliobacillus
4106,198705,Bacteria,N/A,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,N/A,Lampropedia
4107,193383,Bacteria,N/A,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,N/A,Rhodoglobus
4108,189907,Eukaryota,Metazoa,Arthropoda,Insecta,Lepidoptera,Pieridae,N/A,Leptidea
4109,189613,Eukaryota,Fungi,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,N/A,Xanthomendoza
4110,180962,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,N/A,Flammula
4111,178132,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Myrtales,Myrtaceae,N/A,Rhodamnia
4112,171163,Archaea,N/A,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,N/A,Halosimplex
4113,163097,Eukaryota,Viridiplantae,Chlorophyta,Chlorophyceae,Chlorosarcinales,Chlorosarcinaceae,N/A,Chlorosarcina
4114,162274,Eukaryota,N/A,N/A,Raphidophyceae,N/A,N/A,N/A,Haramonas
4115,162129,Eukaryota,N/A,Oomycota,N/A,Peronosporales,Peronosporaceae,N/A,Sclerospora
4116,160795,Bacteria,N/A,Bacillota,Bacilli,Bacillales,Planococcaceae,N/A,Ureibacillus
4117,160516,Eukaryota,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,N/A,Tirmania
4118,159341,Eukaryota,N/A,N/A,Bigyra,Placidida,Placidiaceae,N/A,Placidia
4119,156454,Bacteria,N/A,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,N/A,Anaeroglobus
4120,156229,Eukaryota,N/A,N/A,Dinophyceae,Gymnodiniales,Kareniaceae,N/A,Karenia
4121,153250,Eukaryota,N/A,Ciliophora,N/A,N/A,N/A,N/A,Cryptocaryon
4122,148959,Eukaryota,Fungi,Basidiomycota,Wallemiomycetes,Wallemiales,Wallemiaceae,N/A,Wallemia
4123,147496,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,N/A,Bimuria
4124,128014,Eukaryota,Metazoa,Arthropoda,Arachnida,Sarcoptiformes,Camisiidae,N/A,Platynothrus
4125,124287,Eukaryota,Metazoa,Arthropoda,Insecta,Hymenoptera,Megachilidae,N/A,Osmia
4126,118259,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,N/A,Plenodomus
4127,115356,Eukaryota,Metazoa,Arthropoda,Insecta,Coleoptera,Coccinellidae,N/A,Harmonia
4128,110092,Eukaryota,Fungi,Chytridiomycota,Chytridiomycetes,Polychytriales,N/A,N/A,Polychytrium
4129,105983,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,N/A,Apiotrichum
4130,88270,Eukaryota,Viridiplantae,Chlorophyta,Picocystophyceae,Picocystales,Picocystaceae,N/A,Picocystis
4131,82373,Bacteria,N/A,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,N/A,Anaerovibrio
4132,78922,Eukaryota,Fungi,Zoopagomycota,Dimargaritomycetes,Dimargaritales,Dimargaritaceae,N/A,Dispira
4133,77921,Eukaryota,N/A,N/A,Glaucocystophyceae,N/A,N/A,N/A,Cyanoptyche
4134,73918,Bacteria,N/A,Bacillota,Clostridia,Eubacteriales,Clostridiales Family XVII. Incertae Sedis,N/A,Thermaerobacter
4135,72358,Eukaryota,Fungi,Microsporidia,N/A,N/A,Pleistophoridae,N/A,Trachipleistophora
4136,72171,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Rosales,Rhamnaceae,N/A,Ziziphus
4137,64651,Eukaryota,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Lichtheimiaceae,N/A,Zychaea
4138,60919,Bacteria,N/A,Actinomycetota,Actinomycetes,Micrococcales,Sanguibacteraceae,N/A,Sanguibacter
4139,58738,Eukaryota,Metazoa,Arthropoda,Insecta,Hymenoptera,Braconidae,N/A,Fopius
4140,53457,Bacteria,N/A,Actinomycetota,Actinomycetes,Micrococcales,Intrasporangiaceae,N/A,Janibacter
4141,52228,Bacteria,N/A,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,N/A,Hallella
4142,51952,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Arecales,Arecaceae,N/A,Elaeis
4143,50729,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,N/A,Ampelomyces
4144,46468,Bacteria,N/A,Bacillota,Clostridia,Halanaerobiales,Halobacteroidaceae,N/A,Orenia
4145,46324,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Poales,Cyperaceae,N/A,Eleocharis
4146,46255,Bacteria,N/A,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,N/A,Weissella
4147,44639,Eukaryota,Fungi,Ascomycota,Pezizomycetes,Pezizales,Tuberaceae,N/A,Choiromyces
4148,44417,Eukaryota,N/A,Apicomplexa,Conoidasida,Eucoccidiorida,Eimeriidae,N/A,Cyclospora
4149,44000,Bacteria,N/A,Bacillota,N/A,Caldicellulosiruptorales,Caldicellulosiruptoraceae,N/A,Caldicellulosiruptor
4150,43996,Bacteria,N/A,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,N/A,Catonella
4151,43668,Bacteria,N/A,Actinomycetota,Actinomycetes,Micrococcales,Dermabacteraceae,N/A,Brachybacterium
4152,43431,Eukaryota,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,N/A,Sphaerosporella
4153,42417,Bacteria,N/A,Bacillota,Clostridia,Halanaerobiales,Halobacteroidaceae,N/A,Halobacteroides
4154,40463,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Russulales,Peniophoraceae,N/A,Peniophora
4155,40443,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Gloeophyllales,Gloeophyllaceae,N/A,Gloeophyllum
4156,40415,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Fomitopsidaceae,N/A,Antrodia
4157,39251,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Lamiales,Paulowniaceae,N/A,Paulownia
4158,38880,Eukaryota,Viridiplantae,Chlorophyta,Trebouxiophyceae,N/A,N/A,N/A,Botryococcus
4159,38452,Eukaryota,Fungi,Ascomycota,Leotiomycetes,Helotiales,Rutstroemiaceae,N/A,Rutstroemia
4160,38413,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Poales,Poaceae,N/A,Eragrostis
4161,38258,Eukaryota,N/A,N/A,Glaucocystophyceae,Glaucocystales,Glaucocystaceae,N/A,Glaucocystis
4162,36986,Eukaryota,Metazoa,Arthropoda,Insecta,Blattodea,Rhinotermitidae,N/A,Coptotermes
4163,35832,Bacteria,N/A,Thermodesulfobacteriota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,N/A,Bilophila
4164,35686,Eukaryota,N/A,N/A,Dictyochophyceae,Dictyochales,Dictyochaceae,N/A,Dictyocha
4165,35571,Eukaryota,Metazoa,Arthropoda,Insecta,Diptera,Sciaridae,N/A,Bradysia
4166,35569,Eukaryota,Metazoa,Arthropoda,Insecta,Diptera,Muscidae,N/A,Stomoxys
4167,34444,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,N/A,Lactarius
4168,33196,Eukaryota,Fungi,Ascomycota,Leotiomycetes,Helotiales,Sclerotiniaceae,N/A,Botrytis
4169,31242,Eukaryota,Metazoa,Nematoda,Chromadorea,Rhabditida,Heteroderidae,N/A,Globodera
4170,27971,Eukaryota,Fungi,Microsporidia,N/A,N/A,Enterocytozoonidae,N/A,Enterocytozoon
4171,27372,Eukaryota,Fungi,Mucoromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,N/A,Acaulospora
4172,21634,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Boraginales,Boraginaceae,N/A,Lithospermum
4173,19151,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Brassicales,Brassicaceae,N/A,Eruca
4174,13524,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Gentianales,Gentianaceae,N/A,Exacum
4175,13100,Eukaryota,Viridiplantae,Streptophyta,Pinopsida,Cupressales,Cupressaceae,N/A,Juniperus
4176,13036,Eukaryota,Metazoa,Arthropoda,Insecta,Lepidoptera,Nymphalidae,N/A,Danaus
4177,6923,Eukaryota,Metazoa,Arthropoda,Arachnida,Araneae,Theridiidae,N/A,Latrodectus
4178,6292,Eukaryota,Metazoa,Nematoda,Chromadorea,Rhabditida,Onchocercidae,N/A,Wuchereria
4179,6288,Eukaryota,Metazoa,Nematoda,Chromadorea,Rhabditida,Trichostrongylidae,N/A,Haemonchus
4180,6220,Eukaryota,Metazoa,Nemertea,Pilidiophora,Heteronemertea,Lineidae,N/A,Cerebratulus
4181,5369,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,N/A,Boletus
4182,5104,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Ascosphaeraceae,N/A,Ascosphaera
4183,5027,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,N/A,Pyrenophora
4184,4910,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,N/A,Kluyveromyces
4185,4888,Eukaryota,Fungi,Zoopagomycota,Harpellomycetes,Harpellales,Legeriomycetaceae,N/A,Smittium
4186,4865,Eukaryota,Fungi,Zoopagomycota,Kickxellomycetes,Kickxellales,Kickxellaceae,N/A,Dipsacomyces
4187,4849,Eukaryota,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Choanephoraceae,N/A,Blakeslea
4188,4772,Eukaryota,N/A,N/A,Bigyra,Thraustochytrida,Thraustochytriaceae,N/A,Schizochytrium
4189,4756,Eukaryota,Fungi,Chytridiomycota,Neocallimastigomycetes,Neocallimastigales,Neocallimastigaceae,N/A,Neocallimastix
4190,4022,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Sapindaceae,N/A,Acer
4191,3980,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,N/A,Hevea
4192,3727,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Brassicales,Brassicaceae,N/A,Sinapis
4193,3648,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Brassicales,Caricaceae,N/A,Carica
4194,3511,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Fagales,Fagaceae,N/A,Quercus
4195,3179,Eukaryota,Viridiplantae,Streptophyta,Zygnemophyceae,Zygnematales,Zygnemataceae,N/A,Spirogyra
4196,3049,Eukaryota,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadaceae,N/A,Polytomella
4197,3015,Eukaryota,N/A,N/A,Phaeophyceae,Fucales,Sargassaceae,N/A,Sargassum
4198,2882,Eukaryota,N/A,N/A,Phaeophyceae,Ectocarpales,Acinetosporaceae,N/A,Pylaiella
4199,2865,Eukaryota,N/A,N/A,Dinophyceae,Gonyaulacales,Crypthecodiniaceae,N/A,Crypthecodinium
4200,2737,Bacteria,N/A,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,N/A,Vagococcus
4201,2420,Bacteria,N/A,Thermotogota,Thermotogae,Thermotogales,Fervidobacteriaceae,N/A,Thermosipho
4202,1257,Bacteria,N/A,Bacillota,Clostridia,Peptostreptococcales,Peptostreptococcaceae,N/A,Peptostreptococcus
4203,507,Bacteria,N/A,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,N/A,Alcaligenes
4204,44,Bacteria,N/A,Myxococcota,Myxococcia,Myxococcales,Archangiaceae,N/A,Melittangium
4205,42,Bacteria,N/A,Myxococcota,Myxococcia,Myxococcales,Archangiaceae,N/A,Cystobacter
4206,3118797,Bacteria,N/A,Pseudomonadota,Betaproteobacteria,Neisseriales,Chitinibacteraceae,N/A,Parachitinimonas
4207,3114547,Bacteria,N/A,Bacteroidota,Chitinophagia,Chitinophagales,Chitinophagaceae,N/A,Rhizosphaericola
4208,3112694,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,N/A,Cryoendolithus
4209,3094922,Bacteria,N/A,Pseudomonadota,Betaproteobacteria,Nitrosomonadales,Sterolibacteriaceae,N/A,Candidatus Nitricoxidireducens
4210,3088764,Bacteria,N/A,Bacteroidota,Flavobacteriia,Flavobacteriales,Weeksellaceae,N/A,Marnyiella
4211,3085664,Bacteria,N/A,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,N/A,Exercitatus
4212,3082836,Bacteria,N/A,Bacteroidota,Bacteroidia,Bacteroidales,N/A,N/A,Candidatus Equibacterium
4213,3082834,Bacteria,N/A,Bacteroidota,Bacteroidia,Bacteroidales,N/A,N/A,Candidatus Colimorpha
4214,3082819,Bacteria,N/A,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,N/A,Candidatus Equihabitans
4215,3082811,Bacteria,N/A,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,N/A,Candidatus Minthenecus
4216,3082809,Bacteria,N/A,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,N/A,Candidatus Colicola
4217,3082807,Bacteria,N/A,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,N/A,Candidatus Minthosoma
4218,3081214,Bacteria,N/A,Ignavibacteriota,Ignavibacteria,Ignavibacteriales,Melioribacteraceae,N/A,Stygiobacter
4219,3078432,Bacteria,N/A,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Pleomorphomonadaceae,N/A,Oryzibacter
4220,3078171,Bacteria,N/A,Mycoplasmatota,Candidatus Izimaplasma,Candidatus Izemoplasmatales,Hujiaoplasmataceae,N/A,Hujiaoplasma
4221,3076871,Bacteria,N/A,Chlamydiota,Chlamydiia,Parachlamydiales,Candidatus Rhabdochlamydiaceae,N/A,Candidatus Sacchlamyda
4222,3076685,Archaea,N/A,Euryarchaeota,Halobacteria,Halobacteriales,Natrialbaceae,N/A,Natronosalvus
4223,3076670,Bacteria,N/A,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,N/A,Claveliimonas
4224,3074468,Bacteria,N/A,Acidobacteriota,Holophagae,Holophagales,Holophagaceae,N/A,Mesoterricola
4225,3074014,Bacteria,N/A,Cyanobacteriota,Cyanophyceae,Synechococcales,Synechococcaceae,N/A,Candidatus Regnicoccus
4226,3073585,Bacteria,N/A,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,N/A,Hominifimenecus
4227,3073565,Bacteria,N/A,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,N/A,Hominilimicola
4228,3072173,Bacteria,N/A,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,N/A,Sporanaerobium
4229,3071076,Bacteria,N/A,Pseudomonadota,Betaproteobacteria,Nitrosomonadales,Sterolibacteriaceae,N/A,Candidatus Nitricoxidivorans
4230,3070954,Bacteria,N/A,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,N/A,Ectorhizobium
4231,3062336,Bacteria,N/A,Spirochaetota,Spirochaetia,Spirochaetales,Sphaerochaetaceae,N/A,Parasphaerochaeta
4232,3056655,Bacteria,N/A,Gemmatimonadota,Gemmatimonadia,Candidatus Palauibacterales,Candidatus Palauibacteraceae,N/A,Candidatus Kutchimonas
4233,3050023,Bacteria,N/A,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,N/A,Limobrevibacterium
4234,3047979,Bacteria,N/A,Bacillota,Bacilli,Bacillales,Bacillaceae,N/A,Terrihalobacillus
4235,3047433,Bacteria,N/A,Bacillota,Clostridia,Eubacteriales,Maliibacteriaceae,N/A,Maliibacterium
4236,3045890,Bacteria,N/A,Bacteroidota,Bacteroidia,Marinilabiliales,Prolixibacteraceae,N/A,Gaoshiqia
4237,3045815,Bacteria,N/A,Cyanobacteriota,Cyanophyceae,Leptolyngbyales,Trichocoleusaceae,N/A,Trichothermofontia
4238,3044857,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,N/A,Arenbergviridae,N/A,Wroclawvirus
4239,3044848,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,N/A,Pootjesviridae,N/A,Trinifflemingvirus
4240,3044840,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,N/A,N/A,N/A,Tepukevirus
4241,3044754,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,N/A,Kyanoviridae,N/A,Makaravirus
4242,3044751,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,N/A,N/A,N/A,Ludhianavirus
4243,3044739,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,N/A,Pootjesviridae,N/A,Innesvirus
4244,3044734,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,N/A,Kyanoviridae,N/A,Huanghaivirus
4245,3044708,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,N/A,Pootjesviridae,N/A,Emnonavirus
4246,3042730,Bacteria,N/A,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Aurantimonadaceae,N/A,Antarcticirhabdus
4247,3042496,Bacteria,N/A,Bacteroidota,Flavobacteriia,N/A,N/A,N/A,Candidatus Bostrichicola
4248,3041336,Eukaryota,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hamatocanthoscyphaceae,N/A,Stipitochalara
4249,3040681,Bacteria,N/A,Actinomycetota,Actinomycetes,Mycobacteriales,Hoyosellaceae,N/A,Lolliginicoccus
4250,3039694,Bacteria,N/A,Candidatus Auribacterota,Candidatus Auribacteria,Candidatus Auribacterales,Candidatus Auribacteraceae,N/A,Candidatus Auribacter
4251,3039361,Eukaryota,N/A,Rhodophyta,Bangiophyceae,Cavernulicolales,Cavernulicolaceae,N/A,Gronococcus
4252,3037992,Bacteria,N/A,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,N/A,Alkalisalibacterium
4253,3025863,Bacteria,N/A,Bacillota,Bacilli,Bacillales,Alicyclobacillaceae,N/A,Ferroacidibacillus
4254,3024237,Bacteria,N/A,Actinomycetota,Actinomycetes,Propionibacteriales,Nocardioidaceae,N/A,Solicola
4255,3019938,Bacteria,N/A,Bacillota,Clostridia,Halanaerobiales,Halarsenatibacteraceae,N/A,Halonatronomonas
4256,3016049,Bacteria,N/A,Vulcanimicrobiota,Vulcanimicrobiia,Vulcanimicrobiales,Vulcanimicrobiaceae,N/A,Vulcanimicrobium
4257,2997386,Bacteria,N/A,Actinomycetota,Coriobacteriia,Anaerosomatales,Anaerosomataceae,N/A,Parvivirga
4258,2997370,Bacteria,N/A,Actinomycetota,Actinomycetes,Geodermatophilales,Geodermatophilaceae,N/A,Goekera
4259,2997368,Bacteria,N/A,Actinomycetota,Actinomycetes,Geodermatophilales,Geodermatophilaceae,N/A,Trujillonella
4260,2997360,Bacteria,N/A,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,N/A,Anaeropeptidivorans
4261,2995704,Bacteria,N/A,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,N/A,Peterkaempfera
4262,2991701,Bacteria,N/A,Thermodesulfobacteriota,Desulfobulbia,Desulfobulbales,Thiovibrionaceae,N/A,Thiovibrio
4263,2987606,Bacteria,N/A,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,N/A,Mesopusillimonas
4264,2986286,Bacteria,N/A,Verrucomicrobiota,Opitutia,Opitutales,Opitutaceae,N/A,Horticoccus
4265,2986054,Bacteria,N/A,Candidatus Lithacetigenota,N/A,N/A,N/A,N/A,Candidatus Psychracetigena
4266,2983819,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Apiosporaceae,N/A,Neoarthrinium
4267,2983509,Bacteria,N/A,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,N/A,Jilunia
4268,2982590,Archaea,N/A,Euryarchaeota,Methanomicrobia,Methanophagales,Candidatus Methanospirareceae,N/A,Candidatus Methanospirare
4269,2981639,Bacteria,N/A,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,N/A,Muriventricola
4270,2979332,Bacteria,N/A,Actinomycetota,Actinomycetes,Mycobacteriales,Nocardiaceae,N/A,Prescottella
4271,2978051,Archaea,N/A,Nitrososphaerota,N/A,N/A,Candidatus Wolframiiraptoraceae,N/A,Candidatus Geocrenenecus
4272,2978050,Archaea,N/A,Nitrososphaerota,N/A,N/A,Candidatus Wolframiiraptoraceae,N/A,Candidatus Terraquivivens
4273,2976977,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,N/A,N/A,N/A,Incheonvirus
4274,2976419,Bacteria,N/A,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingosinicellaceae,N/A,Pedomonas
4275,2975521,Bacteria,N/A,Mycoplasmatota,Candidatus Izimaplasma,Candidatus Izemoplasmatales,Candidatus Izemoplasmataceae,N/A,Candidatus Xianfuyuplasma
4276,2974993,Bacteria,N/A,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,N/A,Candidatus Lightella
4277,2974369,Bacteria,N/A,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,N/A,Palleniella
4278,2973946,Eukaryota,Metazoa,Arthropoda,Insecta,Coleoptera,Staphylinidae,N/A,Tyraphus
4279,2967331,Bacteria,N/A,Bacteroidota,Chitinophagia,Chitinophagales,Chitinophagaceae,N/A,Longitalea
4280,2964766,Archaea,N/A,Candidatus Odinarchaeota,Candidatus Odinarchaeia,Candidatus Odinarchaeales,Candidatus Odinarchaeaceae,N/A,Candidatus Odinarchaeum
4281,2953741,Bacteria,N/A,Actinomycetota,Actinomycetes,Micrococcales,Dermatophilaceae,N/A,Candidatus Phosphoribacter
4282,2952002,Bacteria,N/A,Acidobacteriota,Terriglobia,Terriglobales,Acidobacteriaceae,N/A,Pseudacidobacterium
