family,1000_1_nr_rpm,1000_2_nr_rpm,1000_3_nr_rpm,1000_4_nr_rpm,1000_5_nr_rpm,10000_1_nr_rpm,10000_2_nr_rpm,10000_3_nr_rpm,10000_4_nr_rpm,10000_5_nr_rpm,100000_1_nr_rpm,100000_2_nr_rpm,100000_3_nr_rpm,100000_4_nr_rpm,100000_5_nr_rpm,1000000_1_nr_rpm,1000000_2_nr_rpm,1000000_3_nr_rpm,1000000_4_nr_rpm,1000000_5_nr_rpm,10000000_1_nr_rpm,10000000_2_nr_rpm,10000000_3_nr_rpm,10000000_4_nr_rpm,10000000_5_nr_rpm
Ambisporaceae,,,,,,,,,,,1.5866719555731866e-05,,1.5993858358390378e-05,3.051850947599719e-05,,8.904349477908816e-06,1.1858809019810153e-05,1.1822601859104792e-05,1.779977038296306e-05,1.9241841829100953e-05,1.3197848953665173e-05,1.3177781449536437e-05,1.7243880197636183e-05,1.5169458015491917e-05,7.065696849305246e-06
Amborellaceae,,,,,,,,,,,3.173343911146373e-05,3.038266972518876e-05,,,,1.4840582463181359e-06,4.447053382428806e-06,4.4334756971642975e-06,1.4833141985802551e-06,4.440425037484836e-06,2.0304383005638725e-06,2.0273509922363747e-06,6.086075363871593e-06,5.0564860051639735e-06,4.0375410567458554e-06
Ameiridae,,,,,,,,,,,,,,,,,,,,,,,,1.0112972010327949e-06,1.0093852641864636e-06
Aminiphilaceae,,,,,,,,,,,,,,,3.035822707953858e-05,,,2.955650464776198e-06,5.933256794321021e-06,,,,1.0143458939785989e-06,,
Aminithiophilaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Aminobacteriaceae,,,,,,,,,,,,,,4.5777764213995795e-05,,2.9681164926362718e-06,,5.911300929552396e-06,2.9666283971605103e-06,2.9602833583232234e-06,3.0456574508458093e-06,2.0273509922363747e-06,2.0286917879571977e-06,4.0451888041311794e-06,6.056311585118783e-06
Amniculicolaceae,,,,,,,,,,,,,,,,5.9362329852725436e-06,8.894106764857612e-06,1.0344776626716692e-05,1.4833141985802551e-06,2.9602833583232234e-06,6.091314901691619e-06,5.068377480590937e-06,3.0430376819357966e-06,1.0112972010327949e-06,5.046926320932319e-06
Amoebidiaceae,,,,,,,,,,,,,,,,,,,,1.4801416791616117e-06,,,,,
Amoebophilaceae,,,,,,0.00031525851197982345,,,0.0003241491085899514,0.0001620745542949757,0.00034906783022610076,0.0003645920367022651,0.0003678587422429787,0.00010681478316599017,0.0002884031572556163,0.00022557685344034466,0.0002416232337786316,0.00022462943532294954,0.00018838090321965674,0.000324151027736304,0.0002548200067206665,0.0002442957945643621,0.00025967254885846786,0.00021237241221684365,0.00026647770974513315
Amoebophryaceae,0.0015455950540958269,,,,,0.00031525851197982345,0.00031446540880503143,,,0.0001620745542949757,0.00014280047600158684,0.00012153067890075504,0.0001599385835839038,0.00016785180211798456,7.589556769884646e-05,0.00016027829060235866,0.00013934100598276926,0.00017881685311895993,0.00013646490626938344,0.0001672560097452621,0.00017766335129933887,0.0001682701323556191,0.00015519492177872566,0.0001334912305363289,0.0001453514780428508
Amorphaceae,0.0015455950540958269,,,,,,,0.0001571338780641106,,,9.52003173343912e-05,3.038266972518876e-05,4.798157507517114e-05,0.00015259254737998596,3.035822707953858e-05,7.717102880854307e-05,6.077639622652702e-05,6.206865976030016e-05,5.4882625347469426e-05,8.88085007496967e-05,5.888271071635231e-05,6.183420526320943e-05,4.463121933505835e-05,6.371172366506606e-05,6.661942743630661e-05
Amorphoscelidae,,,,,,,,,,,,,,,,,,,,,,,,,
Amorphothecaceae,,,,,,,,,,,,,,,,,,,1.4833141985802551e-06,,,1.0136754961181873e-06,2.028691787957198e-06,,2.0187705283729277e-06
Ampharetidae,,,,,,,,,,,,,,,,1.4840582463181359e-06,1.4823511274762687e-06,,,,,2.0273509922363747e-06,1.0143458939785989e-06,,
Amphiacanthidae,,,,,,,,,,,,,,,,,,2.955650464776198e-06,,1.4801416791616117e-06,,3.041026488354562e-06,2.028691787957198e-06,3.0338916030983846e-06,1.0093852641864636e-06
Amphidiniaceae,,,,,,,,,,,,,,,,1.4840582463181359e-06,2.9647022549525373e-06,1.477825232388099e-06,2.9666283971605103e-06,,,3.041026488354562e-06,1.0143458939785989e-06,1.0112972010327949e-06,
Amphidomataceae,,,,,,,,,,,,,,,,,,,,,,,,,
Amphinomidae,,,,,,,,,,,,,,,,,,,,2.9602833583232234e-06,,,,,
Amphipleuraceae,0.0015455950540958269,,0.0015290519877675841,,,0.0004728877679697352,0.00031446540880503143,0.0001571338780641106,0.0006482982171799028,0.0003241491085899514,0.00025386751289170986,0.00033420936697707636,0.00028788945045102684,0.0003509628589739677,0.0003946569520340013,0.00033539716366775613,0.00034390546157449416,0.00036058935670265464,0.00037082854964506364,0.00040259853673194643,0.0003035505259342865,0.00031829410578111087,0.00026575862422239296,0.0004459820656554149,0.0003330971371814392
Amphipsocidae,,,,,,,,,,,,,,,,,,,,,,,,,
Amphisiellidae,,,,,,,,,,,,,,,,,,1.477825232388099e-06,,,2.0304383005638725e-06,2.0273509922363747e-06,,1.0112972010327949e-06,3.0281557925593914e-06
Amphisoleniaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Amphisopidae,,,,,,,,,,,,,,,,,,,,,,,,,
Amphoriscidae,,,,,,,,,,,,,,,,,,,,,1.0152191502819362e-06,,1.0143458939785989e-06,1.0112972010327949e-06,
Ampulicidae,,,,,,,,,,,1.5866719555731866e-05,,1.5993858358390378e-05,3.051850947599719e-05,,2.9681164926362718e-06,8.894106764857612e-06,8.866951394328593e-06,2.9666283971605103e-06,5.920566716646447e-06,2.0304383005638725e-06,2.0273509922363747e-06,2.028691787957198e-06,4.0451888041311794e-06,3.0281557925593914e-06
Ampullariidae,,,,,,,,,,,,4.557400458778314e-05,3.1987716716780756e-05,,3.035822707953858e-05,2.226087369477204e-05,3.409407593195419e-05,2.2167378485821487e-05,1.9283084581543312e-05,2.664255022490901e-05,2.9441355358176158e-05,1.6218807937890997e-05,3.8545143971186756e-05,4.247448244337738e-05,1.9178320019542812e-05
Amylocorticiaceae,,,,,,,,,,,,,,1.5259254737998596e-05,,,1.4823511274762687e-06,1.477825232388099e-06,4.449942595740765e-06,,2.0304383005638725e-06,,1.0143458939785989e-06,,1.0093852641864636e-06
Anacardiaceae,,,,,,,,,,0.0001620745542949757,,1.519133486259438e-05,1.5993858358390378e-05,1.5259254737998596e-05,1.517911353976929e-05,5.9362329852725436e-06,8.894106764857612e-06,5.911300929552396e-06,8.89988519148153e-06,5.920566716646447e-06,3.0456574508458093e-06,1.1150430457300062e-05,5.071729469892995e-06,9.101674809295155e-06,1.1103237906051101e-05
Anaeramoebidae,,,,,,,,,,,3.173343911146373e-05,6.076533945037752e-05,1.5993858358390378e-05,1.5259254737998596e-05,9.107468123861576e-05,2.522899018740831e-05,3.2611724804477914e-05,4.876823266880727e-05,3.411622656734586e-05,3.84836836582019e-05,3.654788941014971e-05,2.6355562899072874e-05,3.144472271333657e-05,3.438410483511502e-05,2.624401686884806e-05
Anaerobacaceae,,,,,,,,,,,,3.038266972518876e-05,1.5993858358390378e-05,,1.517911353976929e-05,7.420291231590678e-06,5.929404509905075e-06,7.389126161940494e-06,7.416570992901273e-06,8.88085007496967e-06,2.0304383005638725e-06,9.123079465063687e-06,1.318649662172179e-05,9.101674809295153e-06,5.046926320932319e-06
Anaerodiviridae,,,,,,,,,,,,,,,,,,,,,,1.0136754961181873e-06,,,
Anaerohalosphaeraceae,,,,,,,,,0.0001620745542949757,,4.76001586671956e-05,1.519133486259438e-05,1.5993858358390378e-05,1.5259254737998596e-05,3.035822707953858e-05,2.3744931941090178e-05,2.6682320294572833e-05,2.0689553253433383e-05,2.8182969773024842e-05,3.8483683658201906e-05,1.928916385535679e-05,2.4328211906836498e-05,3.3473414501293765e-05,2.5282430025819867e-05,2.5234631604661597e-05
Anaerolineaceae,,,,,0.0016,0.0006305170239596469,0.0006289308176100629,0.0006285355122564424,,0.0001620745542949757,0.00036493454978183255,0.00045574004587783137,0.0005118034674684921,0.0004119998779259621,0.0005312689738919247,0.00045560588161963785,0.0004402582848604515,0.0004463032201810757,0.0004197779181982061,0.0005224900127439718,0.0004426355495228929,0.00045209927126865367,0.0003925518609696976,0.00036204439796963235,0.0005026738615647145
Anaeromyxobacteraceae,,,,,,,,,,,1.5866719555731866e-05,1.519133486259438e-05,1.5993858358390378e-05,6.103701895199438e-05,,2.226087369477204e-05,2.0752915784667765e-05,1.330042709149289e-05,1.483314198580255e-05,2.664255022490901e-05,1.5228287254229045e-05,2.4328211906836498e-05,2.4344301455486373e-05,2.0225944020655894e-05,2.3215861076288672e-05
Anaeroplasmataceae,,,,,,,,,,,,,,,,,,1.477825232388099e-06,1.4833141985802551e-06,,,,1.0143458939785989e-06,,1.0093852641864636e-06
Anaerosomataceae,,,,,,,,,,,,,,,,1.4840582463181359e-06,,,2.9666283971605103e-06,,2.0304383005638725e-06,1.0136754961181873e-06,1.0143458939785989e-06,1.0112972010327949e-06,
Anaerotignaceae,,,,,,,,,,,,,,,,2.9681164926362718e-06,2.9647022549525373e-06,2.955650464776198e-06,2.9666283971605103e-06,1.4801416791616117e-06,5.076095751409682e-06,3.041026488354562e-06,3.043037681935796e-06,1.0112972010327949e-06,2.0187705283729273e-06
Anaerovoracaceae,,,,,,,,,,,,,,,,8.904349477908816e-06,2.9647022549525373e-06,,2.9666283971605103e-06,5.920566716646447e-06,5.076095751409682e-06,8.109403968945499e-06,4.057383575914396e-06,7.079080407229564e-06,4.037541056745855e-06
Anaplasmataceae,,,,,,,,,,,0.00011106703689012306,1.519133486259438e-05,,7.629627368999298e-05,1.517911353976929e-05,2.968116492636272e-05,3.557642705943045e-05,3.103432988015008e-05,2.96662839716051e-05,4.292410869568673e-05,2.23348213062026e-05,2.0273509922363747e-05,6.998986668452334e-05,1.7192052417557512e-05,2.725340213303452e-05
Anaulaceae,,,,,,,,0.0001571338780641106,0.0001620745542949757,0.0001620745542949757,3.173343911146373e-05,0.00012153067890075504,3.1987716716780756e-05,9.155552842799158e-05,7.589556769884646e-05,2.3744931941090174e-05,4.298818269681181e-05,1.9211728021045287e-05,4.153279756024713e-05,2.960283358323223e-05,3.248701280902196e-05,0.00015306499991379,2.5358647349464977e-05,0.0002568694890623212,2.2206475812102203e-05
Ancalomicrobiaceae,,,,,,,,,,0.0001620745542949757,,1.519133486259438e-05,1.5993858358390378e-05,,,1.038840772422695e-05,8.894106764857612e-06,5.911300929552396e-06,1.1866513588642041e-05,1.776170014993934e-05,5.076095751409682e-06,8.109403968945499e-06,1.1157804833764589e-05,3.0338916030983846e-06,6.056311585118783e-06
Ancylistaceae,,,,,,,,,,,1.5866719555731866e-05,,,3.051850947599719e-05,,1.038840772422695e-05,1.037645789233388e-05,1.0344776626716692e-05,7.416570992901276e-06,1.4801416791616117e-05,8.12175320225549e-06,7.095728472827312e-06,5.071729469892995e-06,7.079080407229564e-06,9.084467377678175e-06
Ancylostomatidae,,,,,,,,,,,3.173343911146373e-05,4.557400458778314e-05,,,,4.452174738954408e-06,1.4823511274762687e-05,1.625607755626909e-05,1.3349827787222292e-05,2.072198350826256e-05,1.3197848953665173e-05,1.216410595341825e-05,2.0286917879571983e-05,2.022594402065589e-05,1.312200843442403e-05
Ancyromonadidae,,,,,,,,,,,,,,,,,,,,,,1.0136754961181873e-06,,,
Andaluciidae,,,,,,,,,,,,1.519133486259438e-05,,3.051850947599719e-05,,5.9362329852725436e-06,7.4117556373813425e-06,7.389126161940494e-06,4.449942595740765e-06,5.920566716646447e-06,3.0456574508458093e-06,1.4191456945654622e-05,4.057383575914396e-06,2.4271132824787077e-05,4.0375410567458554e-06
Andesianidae,,,,,,,,,,,,,,,,,,,,,,,,,
Andreaeaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Andrenidae,,,,,,,,,,,,,,,,,,,,,,,,,
Anemiaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Anguinidae,,,,,,,,,,0.0001620745542949757,1.5866719555731866e-05,3.038266972518876e-05,3.1987716716780756e-05,,,1.038840772422695e-05,7.4117556373813425e-06,1.7733902788657183e-05,1.3349827787222295e-05,8.88085007496967e-06,1.0152191502819364e-05,1.520513244177281e-05,7.1004212578501925e-06,9.101674809295153e-06,1.5140778962796958e-05
Angulomycetaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Anisakidae,,,,,,,0.00015723270440251572,0.0003142677561282212,,,,,1.5993858358390378e-05,3.051850947599719e-05,,2.9681164926362718e-06,1.9270564657191494e-05,4.4334756971642975e-06,5.933256794321019e-06,2.5162408545747397e-05,7.1065340519735555e-06,5.068377480590937e-06,8.114767151828793e-06,4.0451888041311794e-06,8.075082113491711e-06
Anisolpidiaceae,,,,,,,,,,,,,,,,,2.9647022549525373e-06,,1.4833141985802551e-06,,,1.0136754961181873e-06,1.0143458939785989e-06,,
Annonaceae,,,,,,,,,,,,,,,,,,,,,,,,,1.0093852641864636e-06
Anomodontaceae,,,,,,,,,,,,,,,,,,1.477825232388099e-06,,,,,,,
Anomoeoneidaceae,,,,,,,,,,,,,,,,2.9681164926362718e-06,,,,2.9602833583232234e-06,1.0152191502819362e-06,,,1.0112972010327949e-06,2.0187705283729277e-06
Anoplocephalidae,,,,,,,,,,,,,,,,,,,,,,,,,
Anostostomatidae,,,,,,,,,,,,,,,,,,,,,,,,,
Anthicidae,,,,,,,,,,,,,,,,,,,,,,,,,2.0187705283729277e-06
Anthocerotaceae,,,,,,,,,,,,,,,,,,,,,,,,,1.0093852641864636e-06
Anthocerotibacteraceae,,,,,,,,,,,,,,,,,1.4823511274762687e-06,4.433475697164297e-06,,1.4801416791616117e-06,,1.0136754961181873e-06,1.0143458939785989e-06,1.0112972010327949e-06,2.0187705283729277e-06
Anthocoridae,,,,,,,,,,,3.173343911146373e-05,,,,,,,2.955650464776198e-06,,,,,2.028691787957198e-06,,
Anthomyiidae,,,,,,,,,,,,,,,,,,,,,,,,,
Anthracoideaceae,,,,,,,,,,,,,,,,2.9681164926362718e-06,1.4823511274762687e-06,4.4334756971642975e-06,1.4833141985802551e-06,,4.060876601127745e-06,,1.0143458939785989e-06,2.0225944020655893e-06,1.0093852641864636e-06
Anthribidae,,,,,,,,,,,,,,,,,,,,,,,,,
Antipathidae,,,,,,,,,,,,,,,,,,,,,,,,,
Antipodoeciidae,,,,,,,,,,,,,,,,,,,,,,,,,
Antricoccaceae,,,,,,,,,,,,,,,,,,,1.4833141985802551e-06,4.440425037484836e-06,,1.0136754961181873e-06,1.0143458939785989e-06,1.0112972010327949e-06,
Anyphaenidae,,,,,,,,,,,,,,,,,,,,,,,,,
Aphalaridae,,,,,,,,,,,,,,,,,,,,,,1.0136754961181873e-06,,,
Aphanizomenonaceae,,,,,,,,,,0.0001620745542949757,0.00015866719555731863,6.076533945037752e-05,9.596315015034226e-05,6.103701895199438e-05,0.00022768670309653938,0.000152857999370768,0.00014378805936519806,7.684691208418115e-05,9.048216611339556e-05,0.00011989147601209052,0.00010761322992988526,0.00011049062907688242,0.00010853501065571008,0.0001162991781187714,9.891975589027346e-05
Aphanochaetaceae,,,,,,,,,,,,,,,,,,,,1.4801416791616117e-06,,1.0136754961181873e-06,,,3.0281557925593914e-06
Aphanodactylidae,,,,,,,,,,,,,,,,,,,,,,,,,
Aphanothecaceae,0.0015455950540958269,,,0.001567398119122257,,0.00031525851197982345,0.0007861635220125787,0.0001571338780641106,0.0006482982171799028,0.0003241491085899514,0.0002221340737802459,0.00031901803211448193,0.0004798157507517113,0.00012207403790398877,0.00024286581663630842,0.00020331597974548957,0.0003068466833875874,0.0002852202698508852,0.00027441312673731144,0.0002767864940031206,0.0002720787322754353,0.0002351727150992893,0.0002921316174657222,0.00022956446463429732,0.00023619615181957767
Aphelenchoididae,,,,,,,,,,,3.173343911146373e-05,3.038266972518876e-05,3.1987716716780756e-05,1.5259254737998596e-05,,2.07768154484539e-05,2.8164671422049103e-05,3.251215511253818e-05,2.3733027177284076e-05,1.1841133433292893e-05,2.23348213062026e-05,2.9396589387427434e-05,1.825822609161478e-05,1.6180755216524714e-05,2.725340213303452e-05
Aphelinidae,,,,,,,,,,,1.5866719555731866e-05,1.519133486259438e-05,1.5993858358390378e-05,1.5259254737998596e-05,1.517911353976929e-05,4.452174738954408e-06,1.0376457892333882e-05,2.955650464776198e-06,1.4833141985802551e-06,,8.12175320225549e-06,1.0136754961181873e-06,3.0430376819357966e-06,4.0451888041311794e-06,3.0281557925593914e-06
Aphididae,,,,,,,,,,0.0001620745542949757,1.5866719555731866e-05,0.00010633934403816066,4.798157507517114e-05,4.5777764213995795e-05,6.071645415907716e-05,5.639421336008917e-05,8.745871652109986e-05,8.571386347850975e-05,4.449942595740765e-05,7.400708395808058e-05,9.035450437509235e-05,7.29846357205095e-05,5.376033238086574e-05,4.5508374046475764e-05,3.936602530327209e-05
Apiaceae,,,,,,,,,,0.0001620745542949757,,1.519133486259438e-05,1.5993858358390378e-05,,,7.420291231590678e-06,5.929404509905075e-06,4.4334756971642975e-06,1.63164561843828e-05,4.440425037484836e-06,1.2182629803383239e-05,1.0136754961181875e-05,1.1157804833764587e-05,4.0451888041311794e-06,7.065696849305246e-06
Apidae,,,,,,,0.00015723270440251572,,0.0001620745542949757,,3.173343911146373e-05,1.519133486259438e-05,3.1987716716780756e-05,1.5259254737998596e-05,3.035822707953858e-05,2.522899018740831e-05,3.409407593195418e-05,3.6945630809702473e-05,1.6316456184382805e-05,1.7761700149939343e-05,3.3502231959303896e-05,2.2300860914600124e-05,2.028691787957198e-05,1.92146468196231e-05,3.936602530327209e-05
Apiosporaceae,,,,,,,,,,,,,,,,1.4840582463181359e-06,1.4823511274762687e-06,,2.9666283971605103e-06,,,1.0136754961181873e-06,4.057383575914396e-06,,1.0093852641864636e-06
Aplosporellaceae,,,,,,,,,,,,,,,,1.4840582463181359e-06,,,2.9666283971605103e-06,,2.0304383005638725e-06,,,5.0564860051639735e-06,
Aplysiidae,,,,,,,0.00015723270440251572,,,0.0001620745542949757,4.7600158667195605e-05,,3.1987716716780756e-05,3.051850947599719e-05,3.035822707953858e-05,3.5617397911635256e-05,3.409407593195419e-05,3.9901281274478673e-05,5.043268275172866e-05,3.552340029987867e-05,4.3654423462123276e-05,2.9396589387427434e-05,2.7387339137422176e-05,2.325983562375428e-05,2.9272172661407443e-05
Aplysinidae,,,,,,,,,,,,,,,,,,,,,,,,,
Apocynaceae,,,,,,,,,,,,1.519133486259438e-05,,,,5.9362329852725436e-06,1.4823511274762687e-06,2.955650464776198e-06,4.449942595740765e-06,4.440425037484836e-06,4.060876601127745e-06,1.0136754961181873e-06,1.4200842515700388e-05,5.0564860051639735e-06,1.1103237906051101e-05
Apolemiidae,,,,,,,,,,,,,,,,,,,,,,,,,
Apusomonadidae,,,,,,0.00031525851197982345,,0.0001571338780641106,,0.0001620745542949757,7.933359777865932e-05,6.076533945037752e-05,1.5993858358390378e-05,3.051850947599719e-05,1.517911353976929e-05,3.5617397911635256e-05,5.484699171662194e-05,3.251215511253817e-05,3.411622656734587e-05,4.884467541233318e-05,4.3654423462123276e-05,3.547864236413657e-05,3.448776039527237e-05,3.2361510433049436e-05,5.3497419001882594e-05
Aquaspirillaceae,,,,,,0.00015762925598991173,0.00015723270440251572,,,,3.173343911146373e-05,1.519133486259438e-05,1.5993858358390378e-05,3.051850947599719e-05,,3.264928141899899e-05,2.223526691214403e-05,3.103432988015008e-05,2.669965557444459e-05,2.2202125187424173e-05,8.121753202255491e-05,2.5341887402954684e-05,3.753079807720816e-05,5.66326432578365e-05,1.6150164226983422e-05
Aquificaceae,,,,,,,,,,,,,3.1987716716780756e-05,,,1.3356524216863224e-05,8.894106764857612e-06,7.389126161940495e-06,1.0383199390061786e-05,8.880850074969671e-06,1.3197848953665173e-05,1.3177781449536435e-05,9.12911304580739e-06,8.090377608262359e-06,1.0093852641864637e-05
Aquifoliaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Araceae,,,,,,,,,,,1.5866719555731866e-05,,,,,7.42029123159068e-06,5.929404509905075e-06,1.1822601859104792e-05,1.0383199390061782e-05,1.036099175413128e-05,5.076095751409682e-06,5.068377480590937e-06,6.086075363871592e-06,6.067783206196769e-06,1.1103237906051101e-05
Arachnomycetaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Aradidae,,,,,,,,,,,,,,,,,1.4823511274762687e-06,,,,,,,,
Araliaceae,,,,,,,,,,,,,,,,,,,,,,,,,
Araneidae,,,,,,0.00015762925598991173,,,,0.0001620745542949757,0.00012693375644585493,9.114800917556627e-05,4.798157507517114e-05,9.155552842799158e-05,7.589556769884646e-05,9.052755302540628e-05,8.449401426614731e-05,6.059083452791206e-05,9.048216611339555e-05,0.00017021629310358535,0.00014314590018975305,7.906668869721862e-05,0.00013287931211119648,0.00012034436692290258,9.084467377678172e-05
Archaeoglobaceae,,,,,,,,,,,,,,,,4.452174738954408e-06,2.9647022549525373e-06,,2.9666283971605103e-06,4.440425037484835e-06,1.0152191502819362e-06,1.0136754961181873e-06,5.071729469892995e-06,6.067783206196769e-06,6.056311585118783e-06
Archangiaceae,,,,,,,,,,,9.52003173343912e-05,6.076533945037752e-05,6.397543343356151e-05,3.051850947599719e-05,0.0001517911353976929,9.94319025033151e-05,6.967050299138463e-05,6.502431022507635e-05,9.344879451055606e-05,7.104680059975736e-05,5.989792986663425e-05,7.29846357205095e-05,6.491813721463034e-05,5.461004885577092e-05,6.056311585118783e-05
Archinotodelphyidae,,,,,,,,,,,,,,,,,,,,,,,,,
Arcidae,,,,,,,,,0.0001620745542949757,,1.5866719555731866e-05,4.557400458778314e-05,4.798157507517113e-05,4.577776421399579e-05,3.035822707953858e-05,1.1872465970545087e-05,1.7788213529715224e-05,2.0689553253433383e-05,1.0383199390061782e-05,2.664255022490901e-05,2.538047875704841e-05,2.4328211906836498e-05,2.3329955561507775e-05,2.0225944020655894e-05,2.0187705283729275e-05
Arcitalitridae,,,,,,,,,,,,,,,,,,,,,,,,,
Arcobacteraceae,,0.001519756838905775,0.0030581039755351682,,,,0.00015723270440251572,0.0003142677561282212,0.0001620745542949757,0.0003241491085899514,0.00031733439111463727,0.00022787002293891569,0.00027189559209263645,0.0002899258400219733,0.0005768063145112328,0.00027158265907621887,0.0002683055540732046,0.00033989980344926275,0.0002729298125387669,0.00028862762743651427,0.00027004829397499506,0.0002929522183781562,0.0002890885797839007,0.00029529878270157607,0.0003007968087275662
Ardenticatenaceae,,,,,,0.0006305170239596469,0.00031446540880503143,0.0003142677561282212,,0.0001620745542949757,0.00012693375644585493,0.00018229601835113255,0.000255901733734246,0.00012207403790398877,0.0001366120218579236,0.00016473046534130705,0.0001912232954444385,0.00020837335776657998,0.00020321404520535244,0.00020277941004512293,0.00018984598110266437,0.00019563937075071672,0.00020794090826557147,0.00020630462901060793,0.00018067996228932824
Ardissoneaceae,,,,,,,,,,,,,,9.155552842799158e-05,,7.420291231590678e-06,1.4823511274762687e-06,1.477825232388099e-06,1.4833141985802551e-06,,2.0304383005638725e-06,1.0136754961181873e-06,5.071729469892994e-06,,1.0093852641864636e-06
Arecaceae,,,,,,,,,,,4.76001586671956e-05,1.519133486259438e-05,1.5993858358390378e-05,3.051850947599719e-05,9.107468123861575e-05,7.42029123159068e-06,2.9647022549525373e-06,8.866951394328593e-06,8.899885191481527e-06,8.880850074969668e-06,7.106534051973555e-06,5.068377480590937e-06,5.071729469892996e-06,5.0564860051639735e-06,3.0281557925593914e-06
