family,1000_1_nr_rpm,1000_2_nr_rpm,1000_3_nr_rpm,1000_4_nr_rpm,1000_5_nr_rpm,10000_1_nr_rpm,10000_2_nr_rpm,10000_3_nr_rpm,10000_4_nr_rpm,10000_5_nr_rpm,100000_1_nr_rpm,100000_2_nr_rpm,100000_3_nr_rpm,100000_4_nr_rpm,100000_5_nr_rpm,1000000_1_nr_rpm,1000000_2_nr_rpm,1000000_3_nr_rpm,1000000_4_nr_rpm,1000000_5_nr_rpm,10000000_1_nr_rpm,10000000_2_nr_rpm,10000000_3_nr_rpm,10000000_4_nr_rpm,10000000_5_nr_rpm
Corylophidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3750168439125092e-06,0.0,0.0,0.0
Corynebacteriaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,1.000010000100001e-05,7.000000000000001e-05,6e-05,2e-05,2.000020000200002e-05,3.1000248001984015e-05,1.5000150001500015e-05,3.1000248001984015e-05,3.9000234001404014e-05,3.1000248001984015e-05,3.094104195064543e-05,2.6125320034337676e-05,3.6459761227796954e-05,2.4745724598388233e-05,1.3063565978365149e-05
Corynesporascaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,3.000030000300003e-06,1.0000080000640005e-06,0.0,1.0000080000640005e-06,1.375157420028686e-06,2.7500336878250184e-06,6.879200231659802e-07,1.3747624776882351e-06,2.750224416497926e-06
Coscinodiscaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.000040000400004e-05,2e-05,4e-05,3.0000000000000004e-05,2.000020000200002e-05,8.200065600524805e-05,3.5000350003500036e-05,5.100040800326403e-05,7.900047400284401e-05,4.800038400307202e-05,5.844419035121915e-05,6.737582535171296e-05,6.466448217760216e-05,3.299429946451764e-05,5.294182001758507e-05
Cosmopterigidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,4.000032000256002e-06,1.000010000100001e-06,2.1000168001344013e-05,8.000048000288002e-06,1.0000080000640005e-06,8.938523230186459e-06,4.125050531737528e-06,9.630880324323725e-06,2.062143716532353e-06,8.938229353618259e-06
Cossidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,0.0,0.0,0.0,6.87578710014343e-07,0.0,0.0,0.0,0.0
Costaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.873812388441177e-07,0.0
Coxiellaceae,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0001,0.0,7.000070000700007e-05,5e-05,7.000000000000001e-05,7.000000000000001e-05,7.000070000700007e-05,6.900055200441604e-05,6.600066000660006e-05,7.600060800486404e-05,9.100054600327603e-05,6.300050400403203e-05,6.807029229141995e-05,8.18135022127943e-05,7.567120254825783e-05,6.736336140672353e-05,7.494361534956848e-05
Crabronidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crambidae,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,4.0000400004000046e-05,1e-05,0.0,0.0,0.0,4.000032000256002e-06,4.000040000400004e-06,1.0000080000640006e-05,5.000030000180003e-06,6.000048000384003e-06,4.813050970100401e-06,6.875084219562546e-06,7.567120254825783e-06,1.2372862299194117e-05,8.938229353618259e-06
Crangonidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000016000128001e-06,0.0,0.0,1.375157420028686e-06,0.0,0.0,0.0,0.0
Crangonyctidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Craniidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875084219562546e-07,0.0,0.0,0.0
Crassisporiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crassulaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crenotrichaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,1e-05,1e-05,0.0,0.0,1.5000120000960007e-05,6.000060000600005e-06,4.3000344002752026e-05,5.000030000180002e-06,1.900015200121601e-05,1.7189467750358575e-05,1.1000134751300077e-05,3.5083921181465e-05,1.3060243538038235e-05,1.7188902603112035e-05
Crepidotaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000060000360005e-06,0.0,6.87578710014343e-07,6.875084219562546e-07,0.0,0.0,0.0
Crevaviridae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Criblamydiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,0.0,0.0,1.0000080000640006e-05,4.000040000400004e-06,3.0000240001920015e-06,1.0000060000360002e-05,9.000072000576005e-06,8.93852323018646e-06,1.3750168439125094e-05,6.879200231659804e-06,3.4369061942205884e-06,5.500448832995852e-06
Crocinitomicaceae,0.01,0.003,0.006,0.005,0.002,0.0059,0.0067,0.0063,0.007,0.0063999999999999994,0.006010060100601001,0.00549,0.00519,0.00554,0.005950059500595001,0.005645045160361076,0.005550055500555001,0.0059950479603834966,0.005745034470206613,0.005728045824366464,0.005666336149227965,0.005798446030778859,0.005837001396563219,0.005705951663644944,0.005653086288111307
Cruoriaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crustomastigaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875084219562546e-07,0.0,0.0,0.0
Cryomorphaceae,0.008,0.002,0.002,0.002,0.004,0.0021,0.0028,0.0006000000000000001,0.0024,0.0024000000000000002,0.001990019900199,0.00207,0.00201,0.00192,0.0019800198001980003,0.001941015528124048,0.0018780187801878002,0.001958015664125152,0.001928011568069224,0.0018350146801171799,0.0019362216474002256,0.0018459601129524642,0.0018965955038684847,0.0019610986744220175,0.0020633558684773653
Cryphonectriaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,1.000010000100001e-06,1.0000080000640005e-06,1.0000060000360005e-06,1.0000080000640005e-06,0.0,0.0,0.0,6.873812388441177e-07,0.0
Crypthecodiniaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,1.0000080000640005e-06,1.000010000100001e-06,0.0,1.0000060000360005e-06,1.0000080000640005e-06,1.375157420028686e-06,1.3750168439125092e-06,6.879200231659802e-07,1.3747624776882351e-06,2.0626683123734445e-06
Cryptobasidiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,3.2000256002048016e-05,3.000030000300003e-06,1.0000080000640005e-06,0.0,2.000016000128001e-06,1.7189467750358575e-05,1.650020212695011e-05,1.3758400463319607e-06,6.873812388441177e-07,6.875561041244814e-07
Cryptochetidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3747624776882351e-06,0.0
Cryptococcaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,3.0000000000000004e-05,5.0000500005000046e-05,3.0000240001920015e-06,7.000070000700007e-06,4.000032000256002e-06,3.0000180001080015e-06,5.000040000320003e-06,5.500629680114744e-06,4.812558953693783e-06,8.255040277991764e-06,8.935956104973529e-06,7.5631171453692965e-06
Cryptodesmidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cryptomonadaceae,0.001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,4.0000400004000046e-05,2e-05,0.0,2e-05,5.000050000500006e-05,1.6000128001024008e-05,1.9000190001900018e-05,1.700013600108801e-05,3.0000180001080007e-05,1.4000112000896006e-05,1.5126731620315546e-05,1.5812693704993856e-05,2.4077200810809313e-05,1.9246674687635294e-05,2.2001795331983406e-05
Cryptopidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0
Cryptosporangiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,2e-05,0.0,1.000010000100001e-05,1.0000080000640005e-06,7.000070000700007e-06,5.000040000320003e-06,4.000024000144002e-06,1.2000096000768006e-05,2.062736130043029e-06,4.812558953693783e-06,7.567120254825785e-06,7.561193627285295e-06,6.875561041244815e-06
Cryptosporidiidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.000060000600006e-05,3.0000000000000004e-05,2e-05,2e-05,2.000020000200002e-05,3.0000240001920015e-06,1.8000180001800016e-05,1.6000128001024008e-05,1.4000084000504006e-05,1.5000120000960007e-05,1.7189467750358575e-05,1.787521897086262e-05,1.7198000579149508e-05,1.3747624776882352e-05,1.4438678186614112e-05
Cryptosulidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ctenidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ctenolophonaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,0.0,0.0
Cucurbitaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.000010000100001e-05,2e-05,3.0000000000000004e-05,1e-05,0.0,1.1000088000704005e-05,1.000010000100001e-05,8.000064000512004e-06,9.000054000324002e-06,2.300018400147201e-05,1.6501889040344232e-05,1.031262632934382e-05,1.1006720370655686e-05,1.7184530971102942e-05,1.3063565978365147e-05
Cucurbitariaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,0.0,1.000010000100001e-05,2.000016000128001e-06,9.00009000090001e-06,9.000072000576005e-06,3.0000180001080015e-06,1.0000080000640005e-06,2.062736130043029e-06,3.437542109781273e-06,1.3758400463319605e-06,2.062143716532353e-06,4.125336624746889e-06
Culicidae,0.0,0.0,0.0,0.0,0.0,0.0003,0.0002,0.0001,0.0001,0.0,3.000030000300003e-05,3.0000000000000004e-05,5e-05,3.0000000000000004e-05,0.00014000140001400017,7.100056800454404e-05,4.100041000410004e-05,3.8000304002432015e-05,4.100024600147601e-05,4.600036800294402e-05,5.294356067110441e-05,4.743808111498157e-05,5.847320196910832e-05,4.880406795793235e-05,4.7441371184589225e-05
Culicoidibacteraceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,2.000016000128001e-06,2.000012000072001e-06,1.0000080000640005e-06,1.375157420028686e-06,6.875084219562546e-07,0.0,0.0,0.0
Culicosporidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000060000360005e-06,1.0000080000640005e-06,0.0,1.3750168439125092e-06,1.3758400463319607e-06,6.873812388441177e-07,0.0
Cuniculiplasmataceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.879200231659802e-07,0.0,0.0
Cuniculitremaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,1.0000080000640005e-06,2.000020000200002e-06,0.0,3.000018000108001e-06,0.0,0.0,2.062525265868764e-06,6.879200231659802e-07,6.873812388441177e-07,4.125336624746889e-06
Cunninghamellaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.000056000448003e-06,1.3000130001300012e-05,1.3000104000832007e-05,1.4000084000504006e-05,1.5000120000960009e-05,1.6501889040344232e-05,1.1687643173256328e-05,1.994968067181343e-05,1.7184530971102942e-05,1.5813790394863074e-05
Cupressaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0002,2.000020000200002e-05,3.0000000000000004e-05,2e-05,4e-05,3.000030000300003e-05,3.0000240001920018e-05,3.100031000310003e-05,2.100016800134401e-05,1.8000108000648007e-05,1.6000128001024008e-05,2.681556969055938e-05,1.650020212695011e-05,1.8573840625481472e-05,2.8182630792608823e-05,3.437780520622408e-05
Curculionidae,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,4.000040000400004e-05,3.0000000000000004e-05,3.0000000000000004e-05,2e-05,2.000020000200002e-05,4.000032000256002e-05,2.7000270002700027e-05,5.100040800326403e-05,2.7000162000972003e-05,3.300026400211202e-05,3.094104195064544e-05,2.8875353722162696e-05,4.471480150578872e-05,5.292835539099706e-05,2.887735637322822e-05
Cyaneidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyanidiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,0.0,1e-05,1e-05,0.0,3.0000240001920015e-06,1.000010000100001e-06,1.1000088000704005e-05,4.000024000144002e-06,4.000032000256002e-06,4.813050970100401e-06,5.500067375650037e-06,1.3070480440153625e-05,6.873812388441176e-06,4.125336624746889e-06
Cyanomargaritaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000060000360005e-06,0.0,0.0,1.3750168439125092e-06,6.879200231659802e-07,0.0,6.875561041244814e-07
Cyanophoraceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,0.0,0.0,1.0000080000640005e-06,2.000020000200002e-06,0.0,0.0,0.0,1.375157420028686e-06,0.0,1.3758400463319605e-06,1.3747624776882353e-06,1.3751122082489629e-06
Cyanothecaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,8.000080000800008e-05,7.000000000000001e-05,3.0000000000000004e-05,6e-05,1.000010000100001e-05,5.300042400339203e-05,5.300053000530005e-05,4.2000336002688025e-05,4.400026400158401e-05,5.900047200377602e-05,6.188208390129086e-05,4.056299689541903e-05,4.54027215289547e-05,3.918073061411471e-05,4.81289272887137e-05
Cyatheaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyclestheriidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,1.0000080000640005e-06,0.0,1.3750168439125092e-06,6.879200231659802e-07,0.0,0.0
Cyclidiidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000060000360005e-06,0.0,0.0,6.875084219562546e-07,2.751680092663922e-06,0.0,0.0
Cyclobacteriaceae,0.008,0.002,0.006,0.003,0.006,0.0028,0.0032,0.0049,0.004,0.0039000000000000003,0.004040040400404002,0.0035600000000000002,0.00401,0.0039700000000000004,0.004080040800408001,0.003841030728245657,0.0039160391603916015,0.0038620308962469528,0.004000024000143644,0.0037930303442426047,0.003949452110322233,0.003968986119953199,0.0037505399663006547,0.0038129037318681528,0.004013952535878409
Cyclonatronaceae,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,1e-05,2e-05,0.0,0.0,1.0000080000640006e-05,7.000070000700007e-06,6.000048000384004e-06,6.000036000216002e-06,5.000040000320003e-06,6.1882083901290874e-06,4.812558953693783e-06,4.815440162161862e-06,6.186431149597059e-06,3.4377805206224074e-06
Cyclopettidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,1.000010000100001e-05,1e-05,4e-05,1e-05,5.0000500005000046e-05,2.7000216001728015e-05,2.5000250002500023e-05,2.5000200001600016e-05,2.000012000072e-05,2.5000200001600016e-05,2.8878305820602407e-05,2.612532003433768e-05,2.2013440741311368e-05,1.8559293448791176e-05,2.268935143610789e-05
Cyclophoraceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,3e-05,0.0,1e-05,1.000010000100001e-05,2.000016000128001e-06,8.000080000800008e-06,0.0,1.0000060000360005e-06,1.0000080000640005e-06,4.813050970100401e-06,3.437542109781273e-06,2.063760069497941e-06,3.436906194220588e-06,2.7502244164979258e-06
Cyclopidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,1.000010000100001e-06,1.0000080000640005e-06,0.0,2.000016000128001e-06,0.0,1.3750168439125092e-06,6.879200231659802e-07,2.062143716532353e-06,0.0
Cylindrobullidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87578710014343e-07,6.875084219562546e-07,0.0,0.0,0.0
Cylindrosympodiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,1.0000080000640005e-06,1.375157420028686e-06,1.3750168439125092e-06,0.0,6.873812388441177e-07,1.375112208248963e-06
Cymatolegaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.000030000300003e-05,0.0,0.0,0.0,1.000010000100001e-05,6.000048000384004e-06,1.0000100001000008e-05,5.000040000320003e-06,4.000024000144002e-06,5.000040000320003e-06,4.125472260086058e-06,6.187575797606291e-06,2.751680092663922e-06,3.4369061942205884e-06,5.500448832995852e-06
Cymatosiraceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0,2.000020000200002e-05,3e-05,3.0000000000000004e-05,0.0,3.000030000300003e-05,2.3000184001472015e-05,5.200052000520005e-05,7.000056000448004e-05,3.6000216001296006e-05,4.600036800294402e-05,3.162862066065978e-05,5.843821586628165e-05,2.063760069497941e-05,4.2617636808335293e-05,4.606625897634027e-05
Cymbellaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0001,2e-05,0.0,7.000070000700006e-05,4.000032000256002e-06,0.0,9.000072000576005e-06,4.000024000144002e-06,1.0000080000640005e-06,1.3751574200286859e-05,6.875084219562546e-07,4.815440162161862e-06,1.3747624776882353e-06,2.7502244164979258e-06
Cynipidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,6.000048000384003e-06,1.000010000100001e-06,3.000024000192002e-06,4.000024000144001e-06,3.000024000192002e-06,3.437893550071715e-06,3.437542109781273e-06,5.503360185327843e-06,3.436906194220588e-06,2.0626683123734445e-06
Cynomoriaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyperaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,3.000030000300003e-05,3.0000000000000004e-05,6.000000000000001e-05,2e-05,5.000050000500006e-05,1.700013600108801e-05,1.5000150001500015e-05,2.200017600140801e-05,2.6000156000936007e-05,1.800014400115201e-05,2.1314940010444632e-05,2.062525265868764e-05,2.4765120833975293e-05,2.680786831492059e-05,3.437780520622407e-05
Cyphellophoraceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000020000200002e-05,0.0,1e-05,0.0,2.000020000200002e-05,2.000016000128001e-06,3.0000300003000026e-06,3.0000240001920015e-06,6.000036000216002e-06,0.0,4.813050970100401e-06,5.5000673756500385e-06,2.063760069497941e-06,6.186431149597059e-06,0.0
Cyprididae,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,1.000010000100001e-05,5.000040000320002e-06,7.000070000700008e-06,5.000040000320002e-06,8.000048000288002e-06,7.000056000448003e-06,1.2376416780258171e-05,7.562592641518801e-06,1.1006720370655686e-05,7.561193627285294e-06,6.188004937120333e-06
Cyrenidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyrtostrombidiidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cystiscidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cystobasidiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cystocloniaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cytherideidae,0.0,0.0,0.001,0.0,0.0,0.0003,0.0005,0.0,0.0,0.0,6.000060000600007e-05,7e-05,5e-05,4e-05,0.000120001200012,7.900063200505603e-05,5.900059000590006e-05,9.200073600588804e-05,0.0001080006480038,9.600076800614403e-05,8.250944520172117e-05,0.0001072513138251,0.0001141947238455,9.34838484828e-05,8.800718132793364e-05
Cytophagaceae,0.0,0.0,0.0,0.0,0.0,0.0006000000000000001,0.0001,0.0004,0.0004,0.0005,0.0006900069000690006,0.00057,0.00055,0.00053,0.0005800058000580004,0.0005410043280345842,0.0005900059000590004,0.0005550044400354961,0.0005240031440188241,0.0005720045760365882,0.000539749287361191,0.0005513817544088214,0.000623943461011479,0.0005719011907182471,0.0005933609178593702
Dacrymycetaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000010000100001e-05,0.0,0.0,0.0,0.0,2.000016000128001e-06,1.000010000100001e-06,1.0000080000640005e-06,3.000018000108001e-06,2.000016000128001e-06,0.0,0.0,2.063760069497941e-06,0.0,0.0
Daltoniaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daphniidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0001,0.0,0.00030000000000000003,3.000030000300003e-05,7.000000000000001e-05,0.00014000000000000001,4e-05,0.00014000140001400014,0.00012800102400819206,0.0001120011200112001,9.900079200633605e-05,0.00010800064800388803,9.400075200601605e-05,0.0001024492277921371,0.00011000134751300074,0.00010387592349806302,0.00010310718582661764,0.00010657119613929462
Darwinellidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darwinulidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,0.0,2.3000184001472008e-05,1.000010000100001e-05,1.800014400115201e-05,7.000042000252001e-06,1.2000096000768006e-05,2.337767614048766e-05,3.987548847346277e-05,7.429536250192588e-05,8.248574866129412e-06,1.925157091548548e-05
Dascillidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dasyaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,0.0,1.0000080000640005e-06,0.0,0.0,6.879200231659802e-07,6.873812388441177e-07,0.0
Dasycladaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000080000640005e-06,5.000050000500005e-06,0.0,1.0000060000360005e-06,0.0,6.87578710014343e-07,6.875084219562546e-07,0.0,0.0,2.0626683123734445e-06
Dasypogonaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Datiscaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,1.0000060000360005e-06,0.0,0.0,0.0,0.0,0.0,0.0
